id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
1405180,Wilderness,2020,,4,0.4,,,,,First-Person|Multiplayer|Adventure|Nature|Character Customization|Co-op|Crafting|3D|Survival|Indie|Singleplayer|Simulation|Hunting|Realistic|Inventory Management|Third Person|Open World Survival Craft|Agriculture|Open World
1355640,SYNTHSPACE,2021,,7,7.5,,,,,Magic|First-Person|Steampunk|Transhumanism|Futuristic|Nature|VR|6DOF|Modern|Science|Cyberpunk|Beautiful|Early Access|3D|Simulation|Emotional|Space|Realistic|Cinematic|Sci-fi
1413680,DANGER! Escape Lab,2020,,5,1.4761904761904763,,,,,Multiple Endings|Realistic|6DOF|Story Rich|First-Person|Action-Adventure|3D|Exploration|Puzzle|Hidden Object|Indie|Adventure|Simulation|Singleplayer|VR
1296260,Sakura Knight 2,2020,,6,3.588235294117647,1.82,,2.68,0.8600000000000001,Nudity|RPG|Visual Novel|Sexual Content|Anime|Female Protagonist|Simulation
1533720,Over The Phone,2021,,8,6.2,,,0.4,0.4,Multiple Endings|Text-Based|Realistic|Interactive Fiction|Visual Novel|Choices Matter|Romance|Conversation|Indie|Short|Immersive Sim|Dating Sim|Singleplayer|Adventure|Comedy|Simulation|Choose Your Own Adventure
1355780,Crushed,2020,,5,1.1139240506329113,5.56,,,-5.56,First-Person|Multiplayer|Zombies|Action|Adventure|Building|Exploration|Co-op|RPG|FPS|Early Access|Post-apocalyptic|Crafting|3D|Survival|Indie|Singleplayer|Simulation|Realistic|Colorful|Online Co-Op|Open World Survival Craft|Open World|Sandbox
1095790,恋爱总动员/Love Date,2019,,8,5.375,,,,,RPG|Visual Novel|Casual|Indie|Simulation
1362310,Zombie Simulator,2021,,8,4.238095238095238,,2.99,,,Hunting|Destruction|Violent|Post-apocalyptic|Zombies|Survival|Stylized|Indie|Hack and Slash|Gore|Outbreak Sim|Dark Humor|Runner|Minimalist|Action|Experimental|Simulation|Singleplayer
1264160,からかい上手の高木さんVR 1学期,2020,,8,3.9411764705882355,,,,,Story Rich|Experience|Dating Sim|VR|Atmospheric|Crowdfunded|Romance|Comic Book|Funny|Sexual Content|Casual|Singleplayer|Simulation|FMV|Realistic|Drama|Cute|Anime|Conversation|Immersive Sim
1564110,Beside Myself,2021,,5,2.2666666666666666,1.17,1.3,2.17,1.0,Horror|Story Rich|First-Person|Historical|Adventure|Atmospheric|Exploration|Walking Simulator|Gore|Psychological Horror|Detective|3D|Psychedelic|Linear|Singleplayer|Simulation|Realistic|3D Platformer|Hidden Object|Cinematic
1524250,Survivor Dieland,2021,,8,17.25,,,,,Story Rich|Lore-Rich|Visual Novel|Adventure|Psychological Horror|Comedy|Parody |Multiple Endings|Post-apocalyptic|Funny|Survival Horror|Survival|Dark Humor|Life Sim|Simulation|Choose Your Own Adventure|Dark Comedy|Interactive Fiction|Choices Matter|Immersive Sim|Experimental|Open World
1397030,Survive or Thrive,2020,,8,43.0,,,,,Horror|Robots|Visual Novel|Zombies|Stealth|Atmospheric|Psychological Horror|Artificial Intelligence|Trading|Dinosaurs|Comedy|RPG|Multiple Endings|Crafting|Survival Horror|Survival|Fantasy|Tabletop|Life Sim|Simulation|Choose Your Own Adventure|Hunting|Psychological|Supernatural|Aliens|Interactive Fiction|Choices Matter|Fishing|Open World Survival Craft|Immersive Sim|Experimental|Open World|Sci-fi
1302800,Chair F*cking Simulator,2020,,8,15.891891891891891,,,,,Horror|Procedural Generation|Rhythm|Story Rich|Dating Sim|Creature Collector|Romance|Memes|Surreal|Psychological Horror|Comedy|Parody |Comic Book|Post-apocalyptic|Clicker|Funny|Sexual Content|Casual|Indie|Dark Humor|Singleplayer|Simulation|Dark Comedy|Third Person|Family Friendly
1213760,Path of Zen,2020,,,1.0,,,,,Atmospheric|Casual|Indie|Nature|Simulation
1123570,FlyCatcher,2019,,,1.5,,,,,Casual|Free to Play|Indie|Simulation|VR
1132160,Mendel's Garden,2019,,,3.5,,,,,RPG|Relaxing|Crafting|Exploration|Casual|Isometric|Indie|Agriculture|Voxel|Singleplayer|Adventure|Nature|Simulation|Farming Sim|Early Access
1126770,My Bones Remastered,2019,,5,0.7352941176470589,,,,,Horror|Perma Death|Story Rich|Atmospheric|3D|Casual|Short|Walking Simulator|Indie|Cinematic|Minimalist|Adventure|Simulation|Singleplayer|Choose Your Own Adventure
1144740,Artificial Iridescence,2019,,5,2.125,0.33,,,-0.33,Horror|Violent|Interactive Fiction|Visual Novel|Story Rich|Anime|Free to Play|Indie|Surreal|Simulation|RPG|Sci-fi
2057710,Sweet Office,2022,,6,3.5217391304347827,,,,,Mature|Nudity|Hentai|Sexual Content|Casual|Indie|NSFW|Simulation
1104220,Kyle Simulator,2019,,8,5.7368421052631575,,,,,Action|Driving|Building|Physics|Exploration|Memes|Competitive|Psychological Horror|Destruction|Racing|Funny|Sexual Content|Casual|Singleplayer|Simulation|Realistic|Violent|Third Person|Open World|Sandbox
532740,Crazy Flies,2016,,,,,,,,Simulation|VR|RPG|Casual
2127440,中国式富豪,2022,,,,,,,,Automobile Sim|Walking Simulator|Otome|Female Protagonist|Third-Person Shooter|Early Access|Multiple Endings|Nudity|Relaxing|3D|Casual|Time Management|Indie|Capitalism|Shooter|Singleplayer|Simulation|Colorful|3D Platformer|Open World
553630,Wipe Out VR,2016,,,0.3333333333333333,,,,,Simulation|VR
1703080,F-15 Strike Eagle,2022,,,1.0,,,,,1980s|Flight|Retro|Pixel Graphics|Singleplayer|Simulation|Military|Wargame
1913810,Beastmaster,2022,,,0.14285714285714285,11.42,,,-11.42,Outbreak Sim|Adventure|Combat|Building|Management|Top-Down|Female Protagonist|Post-apocalyptic|Crafting|3D|Survival Horror|Survival|Thriller|Simulation|Farming Sim|Hunting|Hack and Slash|Open World|Sandbox
1878310,NFT Museum,2022,,,2.0,,,,,Software|Realistic|Building|Modern|Atmospheric|First-Person|3D|Casual|Level Editor|Indie|Cinematic|Family Friendly|Futuristic|Top-Down|Simulation|Singleplayer|Sandbox|Early Access
833380,Downtown,2018,,4,0.2727272727272727,,,10.0,10.0,RPG|Massively Multiplayer|Indie|Action|Simulation|FPS|Early Access
2074050,A SIMPLE REQUEST,2023,,5,0.8333333333333334,,,,,Horror|Story Rich|First-Person|Adventure|Physics|Atmospheric|Exploration|Puzzle|Walking Simulator|3D|Casual|Indie|Retro|Psychedelic|America|Singleplayer|Simulation|Realistic|Drama
2186530,My Desktop Girlfriend,2022,,,2.5,,,,,Dating Sim|Adventure|Romance|Puzzle|Female Protagonist|JRPG|Nudity|Mature|Relaxing|Clicker|Sexual Content|Casual|Simulation|Emotional|Software|Hand-drawn|Colorful|Cute|Anime|NSFW
446490,Rail Cargo Simulator,2016,,3,0.14285714285714285,,,,,Casual|Simulation|Trains
833700,City Bus Simulator 2018,2018,,3,0.14634146341463414,,,,,Indie|Simulation
1289060,No One But You,2020,,,6.0,4.64,12.64,15.5,10.86,Visual Novel|Casual|Anime|Indie|Action|Adventure|Simulation
1650300,Star Fighter,2021,,5,1.0,,,,,Action-Adventure|Action|Adventure|Atmospheric|Third-Person Shooter|RPG|FPS|Flight|3D|Casual|Indie|Singleplayer|Simulation|Nonlinear|Space|Realistic|Jet|Aliens|Cinematic|Sci-fi
624060,Shattered Steel,2017,,,2.3333333333333335,15.0,,,-15.0,Robots|First-Person|Dystopian |Multiplayer|Level Editor|Action|Mechs|Futuristic|Combat|Atmospheric|FPS|3D|Vehicular Combat|Shooter|Singleplayer|Simulation|Space|Aliens|Sci-fi
1596330,XOMBEE,2021,,,2.3333333333333335,,,,,Realistic|Violent|Colorful|Dark|Aliens|Action-Adventure|Third Person|Indie|Character Customization|Gore|Action|Artificial Intelligence|Singleplayer|Shooter|Simulation|FPS
1796130,Scare: Project of Fear,2022,,5,1.0,1.08,2.12,2.92,1.8399999999999999,Horror|First-Person|Action|Adventure|Stealth|Exploration|Puzzle|Walking Simulator|Psychological Horror|Artificial Intelligence|Female Protagonist|Dark Fantasy|Mystery|Survival Horror|Casual|Survival|Singleplayer|Simulation|Violent|Interactive Fiction|Anime
904940,Les 4 Alice: Lorange Journey,2018,,,8.0,,,,,Horror|Story Rich|Visual Novel|First-Person|Adventure|Atmospheric|Psychological Horror|Female Protagonist|Multiple Endings|Text-Based|Mystery|Sexual Content|Casual|Indie|Short|Singleplayer|Simulation|Choose Your Own Adventure|Nonlinear|Drama|Interactive Fiction|Minimalist
878620,Neotrie VR Multiplayer,2018,,,4.0,,,,,Software|Utilities|3D Platformer|Building|3D|Education|Multiplayer|Free to Play|Indie|Co-op|Local Co-Op|Local Multiplayer|Simulation|Singleplayer|VR|PvP
853330,N.I.C.E. 2,2020,,5,1.6,,,,,Combat Racing|Classic|Racing|Action-Adventure|Cult Classic|Action|Adventure|Simulation
1957170,The Unsettled,2022,,5,1.0,,,,,Horror|Story Rich|First-Person|Action-Adventure|Adventure|Physics|Exploration|Strategy RPG|Investigation|Psychological Horror|Controller|RPG|Detective|3D|Indie|Singleplayer|Simulation|Inventory Management|Hidden Object|Cinematic
273890,Arctic Trucker Simulator,2016,,4,0.24324324324324326,,,,,Snow|Automobile Sim|Action|Driving|Nature|Atmospheric|Exploration|Management|Free to Play|Relaxing|Casual|Indie|Life Sim|Simulation|Realistic|Third Person|Immersive Sim|Family Friendly|Agriculture|Open World
619330,Duck Hunting,2017,,5,0.9230769230769231,,,,,Hunting|Violent|Realistic|Indie|Sports|Shooter|Nature|Simulation|Singleplayer|FPS
1751400,Winter Warfare: Survival,2021,,5,1.4444444444444444,,,,,First-Person|Action|Adventure|Military|PvE|Building|Atmospheric|Action RPG|RPG|FPS|3D|Survival|Shooter|Simulation|Singleplayer|Realistic|Loot|Open World|Sandbox
752780,W4RR-i/o-RS,2017,,5,0.6363636363636364,1.5,,1.98,0.48,Interactive Fiction|Indie|Retro|Singleplayer|Simulation
952730,18层,2022,,5,0.7777777777777778,17.85,49.36,256.88,239.03,Horror|First-Person|Action-Adventure|Action|Adventure|Stealth|Puzzle|Psychological Horror|RPG|1980s|3D|Mystery|Survival Horror|Thriller|Linear|Singleplayer|Simulation|Psychological|Drama|Immersive Sim
1376730,Vacation: dayOFF,2020,,6,2.6666666666666665,16.71,59.92,110.01,93.30000000000001,Multiple Endings|Text-Based|Nudity|Drama|Cute|Visual Novel|Choices Matter|Romance|Sexual Content|Anime|Free to Play|Time Management|Psychological Horror|Dating Sim|Simulation|Singleplayer|Sci-fi
775850,Piwall,2018,,5,1.3846153846153846,,,,,Casual|Free to Play|Indie|Simulation|VR
796460,Individual Investor Tycoon,2018,,5,0.8181818181818182,,,,,Indie|Simulation|Casual
400500,MadOut Ice Storm,2015,,5,0.6551724137931034,,,,,Indie|Action|Simulation|Racing
502440,Plant Fire Department - The Simulation,2016,,5,0.8333333333333334,,,,,Action|Simulation
580410,Destination: Pluto The VR Experience,2017,,5,1.1111111111111112,,,,,Simulation|VR|Casual|Free to Play
504100,Russian VR Coasters,2016,,5,1.5,,,,,Casual|Indie|Action|Simulation|VR
600600,MakeThatMoney,2017,,5,0.8076923076923077,,,,,Text-Based|Management|Casual|Capitalism|Immersive Sim|Singleplayer|Top-Down|Simulation|Choose Your Own Adventure
1975160,Be,2022,,7,4.2,6.07,10.08,19.69,13.620000000000001,First-Person|Nature|VR|Building|Physics|Exploration|Walking Simulator|Co-op|Early Access|Relaxing|Underwater|3D|Casual|Simulation|Time Manipulation|Realistic|Immersive Sim|Open World|Sandbox
1724630,S.I.N. Unit: Ghost Investigation & Removal,2022,,5,1.2,,,,,Horror|First-Person|Multiplayer|Adventure|PvE|Demons|Exploration|Puzzle|Investigation|Psychological Horror|Co-op|FPS|Early Access|3D|Mystery|Casual|Survival Horror|Indie|Singleplayer|Simulation|Nonlinear|Realistic|Dark|Interactive Fiction|Online Co-Op
369080,Age of Survival,2015,,2,0.11848341232227488,,,,,First-Person|Multiplayer|Action|Adventure|Modern|Building|Exploration|Early Access|Crafting|Underwater|Survival Horror|Survival|Indie|Singleplayer|Simulation|PvP|Hunting|Realistic|Open World|Sandbox
1141930,Mondly: Learn Languages in VR,2019,,5,1.0,,,,,Education|Casual|Multiplayer|Simulation|VR
534910,3D Arcade Fishing,2016,,5,1.4444444444444444,,,,,Relaxing|Fishing|Casual|Indie|Sports|Simulation
891310,Medical verdict,2018,,5,1.4736842105263157,,,,,Realistic|Medical Sim|Casual|Indie|Simulation
415080,Cyber Team Manager,2016,,4,0.5471698113207547,,,,,Casual|Indie|Sports|Simulation|Early Access
907350,Welcome To... Chichester 2 - Part I : The Spy Of Chichester And The Eager Tourist Guide HD Edition,2018,,6,3.2222222222222223,,,,,Story Rich|Visual Novel|Adventure|Free to Play|Female Protagonist|Comedy|Multiple Endings|Sequel|Funny|Sexual Content|Casual|Indie|Singleplayer|Simulation|Drama|Violent|Cute|Choices Matter|Anime|Cartoon
714640,Abstractanoid,2018,,5,1.5789473684210527,,,0.83,0.83,Casual|Indie|Action|Simulation|Early Access
1064090,Lawnmower Game 4: The Final Cut,2019,,6,2.5384615384615383,,,,,Indie|Simulation|Casual
288650,HTR+ Slot Car Simulation,2014,,5,1.4782608695652173,,1.4,2.5,2.5,Racing|Automobile Sim|Simulation
1513840,V.O.D.K.A. Open World Survival Shooter,2021,,5,0.723404255319149,,,,,Action|Adventure|Stealth|Atmospheric|Exploration|RPG|FPS|Multiple Endings|Post-apocalyptic|Crafting|Survival Horror|Casual|Survival|Indie|Singleplayer|Simulation|Realistic|Open World Survival Craft|Open World|Sandbox
422140,Wrestling Spirit 3,2015,,5,0.813953488372093,,,,,Simulation|Wrestling|Sports
817370,Marching Simulator,2018,,6,3.1818181818181817,,,,,Simulation|Early Access|Free to Play
497420,Pixelscape: Oceans,2016,,7,4.111111111111111,,,,,Simulation|Underwater|Casual
2000540,Chance at Life,2022,,6,2.8461538461538463,3.08,,,-3.08,Horror|Multiple Endings|Supernatural|Dark|Story Rich|Atmospheric|Exploration|First-Person|Survival Horror|Puzzle|Hidden Object|Walking Simulator|Thriller|Indie|Psychological Horror|Psychedelic|Simulation|Singleplayer
38080,Build-A-Lot,2009,,7,13.0,5.5,7.62,8.0,2.5,Simulation|Building|Time Management
286730,Gunship!,2014,,5,0.8863636363636364,,,,,Action|Simulation
760560,Happy New Year Clicker,2017,,5,0.8269230769230769,,,0.62,0.62,Indie|Clicker|Simulation
404150,Lovely Weather We're Having,2015,,5,1.4666666666666666,,,,,Casual|Indie|Walking Simulator|Simulation|RPG
739690,Now Man Flies,2017,,6,2.526315789473684,,,23.0,23.0,Indie|Simulation|Casual
289480,The Tomorrow War,2014,,5,0.9423076923076923,,,9.0,9.0,Space|Space Sim|Action|Adventure|Simulation|Sci-fi
478950,V ARRR,2016,,5,1.8214285714285714,,,,,Pirates|Indie|Action|Adventure|Simulation|VR
1972050,Band Camp Boyfriend,2023,,8,56.0,,,,,Story Rich|Visual Novel|Dating Sim|Romance|Otome|Female Protagonist|Comedy|Multiple Endings|Text-Based|Singleplayer|Simulation|Emotional|Choose Your Own Adventure|Drama|Dark|Cute|Interactive Fiction|Choices Matter|Anime
588560,VRobot: VR Giant Robot Destruction Simulator,2018,,5,1.4054054054054055,0.57,,,-0.57,Robots|Destruction|Multiplayer|Indie|Action|Simulation|VR|Early Access
510850,Mars 2030,2017,,5,2.142857142857143,,,,,Space|Exploration|Mars|Simulation|VR
870890,Museum of Symmetry,2018,,8,15.0,,,,,Casual|Indie|Adventure|Simulation|VR
1711620,Demonheart: The Ice Demon,2022,,8,4.785714285714286,,6.8,,,Visual Novel|Dating Sim|Adventure|Demons|Romance|Otome|Female Protagonist|Dark Fantasy|Multiple Endings|Fantasy|Simulation|Choose Your Own Adventure|Drama|Colorful|Hand-drawn|Dark|Choices Matter|Anime|Immersive Sim
1785440,Russian Train Trip,2021,,5,1.2641509433962264,,,,,Inventory Management|First-Person|Atmospheric|Exploration|3D|Trains|Walking Simulator|Adventure|Nature|Simulation|Singleplayer|Sandbox|Open World
2064580,Hausmeister,2022,,8,17.25,,,,,Horror|First-Person|Pixel Graphics|Adventure|Atmospheric|Puzzle|Walking Simulator|Psychological Horror|Controller|Multiple Endings|3D|Mystery|Casual|Survival Horror|Indie|Retro|Singleplayer|Simulation|Supernatural|Dark|Stylized
514180,18 Wheels of Steel: Haulin’,2016,,8,5.214285714285714,15.0,50.0,,-15.0,Simulation|Driving
749540,Wild Wolf,2022,,5,0.9733333333333334,,,,,Casual|Survival|Indie|Action|Adventure|Open World|Simulation|Early Access
277910,Mars Colony:Challenger,2014,,5,1.7333333333333334,,,,,Space|Survival|Indie|Mars|Adventure|Simulation|RPG|Sci-fi
844750,Go-Kart Racing,2018,,5,1.3,,,,,Racing|Automobile Sim|Indie|Sports|Simulation
695690,Ancient Siberia,2017,,4,0.48520710059171596,,,,,Nudity|Magic|Realistic|Violent|MMORPG|Massively Multiplayer|Free to Play|Survival|Indie|Action|Fantasy|Simulation|Adventure|Open World|RPG|Sandbox|Early Access
1145130,卖萌恶霸喵霸霸 Cute Bully Nyanbaba,2022,,8,94.0,,,,,Magic|Visual Novel|Puzzle|Psychological Horror|Female Protagonist|Comedy|Comic Book|Relaxing|Clicker|Funny|Casual|Thriller|Psychedelic|Singleplayer|Simulation|Cute|Anime|Cartoon|Hidden Object|Family Friendly
1304350,Urge,2021,,8,12.11111111111111,1.0,1.68,1.82,0.8200000000000001,Horror|First-Person|Zombies|Action|Adventure|Building|Atmospheric|Exploration|Gore|Looter Shooter|Psychological Horror|FPS|Early Access|Post-apocalyptic|Crafting|Funny|Survival Horror|Casual|Survival|Indie|Shooter|Simulation|Singleplayer|Realistic|Dark|Open World Survival Craft|Difficult|Open World|Sandbox
1510580,Toy Tinker Simulator,2021,,5,1.8372093023255813,3.02,,39.58,36.559999999999995,First-Person|Historical|Resource Management|Building|Trading|FPS|Relaxing|Funny|3D|Sexual Content|Casual|Indie|Singleplayer|Simulation|Realistic|Inventory Management|Cute|Anime|Immersive Sim|Family Friendly|Sandbox
899190,A Piece of Wish upon the Stars,2018,,8,16.333333333333332,,,,,Visual Novel|Sexual Content|Anime|Indie|Adventure|Simulation
713460,Train Frontier Classic,2017,,8,6.538461538461538,,,,,Multiplayer|Level Editor|Action|Driving|Games Workshop|Building|Atmospheric|City Builder|Co-op|Open World|Early Access|Transportation|Relaxing|Racing|Trains|Casual|Indie|Singleplayer|Simulation|Family Friendly|Stylized|Sandbox
511350,Mr. Massagy,2016,,8,24.75,1.29,2.5,2.58,1.29,Nudity|Funny|Memes|Casual|Anime|Sexual Content|Indie|Dating Sim|Simulation
848050,GP Bikes,2021,,8,13.411764705882353,,,,,Motorbike|PvP|Racing|First-Person|Multiplayer|Third Person|Singleplayer|Sports|Bikes|Simulation|VR|Early Access|TrackIR
1403650,Everdream Valley,2023,,8,5.5625,20.0,,25.0,5.0,Adventure|Nature|Building|Exploration|Relaxing|Crafting|3D|Cartoony|Cooking|Life Sim|Singleplayer|Dog|Simulation|Farming Sim|Colorful|Cute|Fishing|Agriculture|Sandbox|Cats
1474740,Horse Tales: Emerald Valley Ranch,2022,,5,1.5765765765765767,,17.17,,,Action-Adventure|Action|Creature Collector|Adventure|Exploration|Controller|Relaxing|Crafting|3D|Casual|Singleplayer|Simulation|Colorful|Cute|Family Friendly|Agriculture|Horses|Open World|Sports
1800790,Father's Day,2022,,8,7.882352941176471,2.25,,3.0,0.75,Horror|Story Rich|First-Person|Atmospheric|Exploration|Walking Simulator|Psychological Horror|3D|Mystery|Indie|Retro|Thriller|Linear|Singleplayer|Simulation|Psychological|Realistic|Dark|3D Platformer|Cinematic
1856030,Fresh Start Cleaning Simulator,2022,,8,8.096385542168674,5.17,6.15,8.98,3.8100000000000005,Story Rich|First-Person|Action|Adventure|Building|Atmospheric|FPS|Early Access|Relaxing|Funny|3D|Casual|Indie|Singleplayer|Simulation|Realistic|Education|Immersive Sim|Family Friendly|Sandbox
1360360,The Moon Relax,2020,,3,0.07692307692307693,,,,,First-Person|Lore-Rich|Space Sim|Action|Futuristic|Adventure|Atmospheric|Exploration|CRPG|Relaxing|3D|Survival Horror|Survival|Simulation|Space|Realistic|Open World Survival Craft|Cinematic|Hidden Object|Sci-fi
1587910,Cube Island,2021,,4,0.25,,,,,Procedural Generation|First-Person|Action|Adventure|Building|Exploration|RPG|FPS|Parody |Crafting|Casual|Survival|Indie|Singleplayer|Simulation|Choose Your Own Adventure|Colorful|Voxel|Open World|Sandbox
1453080,DruMidia,2020,,,1.6666666666666667,,,,,Rhythm|Singleplayer|Futuristic|Simulation|VR|Early Access
1543340,Sheriff Exam,2021,,5,1.5,,,,,Underground|Historical|Zombies|Action|Adventure|VR|On-Rails Shooter|Action RPG|Western|FPS|Funny|Survival|Indie|Shooter|America|Simulation|Singleplayer|Arena Shooter|Bullet Time
1253160,Virtual Viking,2020,,7,5.0,,,,,Realistic|Education|Casual|Free to Play|Simulation|Singleplayer|VR|Early Access
1210930,AIR WARS,2020,,5,0.7692307692307693,7.92,8.44,8.99,1.0700000000000003,First-Person|Historical|Multiplayer|Action|VR|Military|Combat|Modern|Controller|FPS|Early Access|Flight|3D|Shooter|Singleplayer|Simulation|PvP|Realistic|Jet|War|Wargame
1435020,PhotoWorld,2020,,5,1.5,,,,,Procedural Generation|Adventure|Nature|Atmospheric|Exploration|Walking Simulator|RPG|Relaxing|3D|Indie|Singleplayer|Simulation|Hand-drawn|Colorful|Cute|Third Person|Hidden Object|Family Friendly|Hex Grid|Open World
1244140,Bulk Dominoes VR: Kinetic Rush,2020,,6,2.8,,,,,Open World|Crafting|LEGO|Building|Physics|3D|VR|Free to Play|Asymmetric VR|Simulation|Singleplayer|Sandbox|Choose Your Own Adventure|Early Access
1604540,TURK: The Demon Slayer,2021,,6,2.75,,,,,Horror|Fast-Paced|Story Rich|First-Person|Zombies|Action|Pixel Graphics|Adventure|Exploration|Gore|Comedy|3D|Casual|Survival|Indie|Shooter|Singleplayer|Simulation|Minimalist|War
1373110,Reflect Horizons,2020,,6,2.875,,,0.17,0.17,Realistic|Relaxing|Abstract|Colorful|Atmospheric|Exploration|Underwater|Casual|Free to Play|Cinematic|Immersive|Immersive Sim|Psychedelic|Minimalist|Experimental|Simulation|Singleplayer|VR
967440,Kick The Anime Simulator,2019,,4,0.4666666666666667,,,,,Anime|Casual|Indie|Simulation|Early Access
1141360,Dungeon Dreams (Female Protagonist),2019,,7,5.142857142857143,,,,,JRPG|RPGMaker|City Builder|Anime|Dungeon Crawler|Fantasy|Dating Sim|Female Protagonist|Simulation|RPG
1102580,Traffix,2019,,6,2.3,2.84,4.5,5.0,2.16,Indie|Simulation|Puzzle|Minimalist
1127170,DreamFly,2020,,5,2.130434782608696,,,,,Horror|Sandbox|Exploration|3D|Flight|VR|Free to Play|Indie|Controller|Adventure|Experimental|Simulation|Singleplayer|FPS|Choose Your Own Adventure|Early Access
831470,One Dollar Simulator,2020,,8,6.375,,,,,Casual|Indie|Sports|Comedy|Simulation
1280100,Element Battle Royale,2020,,5,1.3513513513513513,,,,,First-Person|Multiplayer|Action|Combat|Free to Play|Gore|Co-op|Third-Person Shooter|FPS|Battle Royale|Mature|Post-apocalyptic|Massively Multiplayer|Survival|Indie|Blood|Simulation|PvP|Online Co-Op|Sniper
1544510,Симулятор Сидения на Крыше,2021,,8,4.7272727272727275,,,,,First-Person|Modern|Atmospheric|Memes|Walking Simulator|Philosophical|Comedy|Satire|Funny|Dark Humor|Life Sim|Singleplayer|Simulation|Emotional|Realistic|Cute|Anime|Immersive Sim|Experimental
1086840,Operation Sniff,2020,,8,3.933333333333333,0.17,,,-0.17,Violent|Massively Multiplayer|Funny|Casual|Indie|Family Friendly|Action|Simulation|RPG|Early Access
557900,A Walk in the Woods,2020,,6,2.6666666666666665,,,,,Indie|Family Friendly|Singleplayer|Simulation|VR
1356480,helionaut,2020,,8,24.0,8.0,,8.1,0.09999999999999964,Space|Crafting|Colorful|Procedural Generation|Cute|GameMaker|Indie|Action|Open World Survival Craft|Adventure|Open World|Simulation|Sci-fi
952240,Dieselpunk Wars,2021,,5,1.8478260869565217,,,,,Steampunk|Action|Futuristic|Military|Building|Physics|Atmospheric|Exploration|Early Access|Destruction|Racing|Flight|Indie|Vehicular Combat|Shooter|Singleplayer|Simulation|Naval|Submarine|Combat Racing|Naval Combat|Tanks|Voxel|Open World|Sandbox|War
879000,Comanche,2021,,5,1.6194690265486726,,8.72,,,Fast-Paced|First-Person|Multiplayer|Action|Military|Atmospheric|Team-Based|Competitive|FPS|Early Access|Massively Multiplayer|Flight|Singleplayer|Simulation|PvP|Bullet Time|Realistic|Online Co-Op|Sandbox|War
882250,Metro Sim Hustle,2021,,8,4.277777777777778,,,,,Action|Dating Sim|Adventure|Exploration|Character Customization|Gambling|RPG|Early Access|Nudity|Funny|3D|Sexual Content|Trains|Survival|Casual|Indie|Life Sim|Singleplayer|Simulation|Realistic|Narrative|Open World|Sandbox
1152780,Delivery,2019,,,,2.85,,5.45,2.6,Indie|Simulation|Adventure
1156030,Spectating Simulator The Racing,2019,,,,,,,,Simulation
1148710,Miriel Saga,2021,,,2.5,,,,,Visual Novel|Action-Adventure|Action|Futuristic|Adventure|Exploration|Action RPG|Third-Person Shooter|RPG|Early Access|JRPG|Racing|3D|Sexual Content|Fantasy|Indie|Party-Based RPG|Simulation|Violent|Anime|Third Person|Hack and Slash
1199540,Spartan Commander Realtime,2020,,4,0.5,,,,,Violent|Free to Play|Indie|Action|Adventure|Simulation|RPG|Early Access
1081840,ANONYMOUS || AGONY,2019,,8,3.8,,,,,RPGMaker|Violent|Sexual Content|Indie|Action|Gore|Psychological Horror|Adventure|Simulation|RPG
1108090,Climb With Wheelbarrow,2019,,8,6.916666666666667,0.75,,,-0.75,Indie|Action|Simulation
1140570,A Street Cat's Tale,2019,,8,14.466666666666667,1.07,1.5,7.01,5.9399999999999995,Cute|Indie|Pixel Graphics|Adventure|Simulation|Cats
935460,Girl Rugby Dash,2018,,3,0.09090909090909091,,,,,Football|3D|Football (American)|Casual|Indie|Action|Dark Humor|Sports|Fighting|Female Protagonist|Simulation|Singleplayer
978040,Starquake Academy,2018,,,0.6666666666666666,,,,,Indie|Simulation|Adventure
892170,ShapeSim - Construction Set,2018,,4,0.3,,,,,Simulation|VR|Game Development|Free to Play
1646470,Rover Simulator,2021,,,3.0,8.0,11.06,16.31,8.309999999999999,Space|First-Person|Physics|Exploration|3D|Atmospheric|Space Sim|Science|Third Person|Immersive Sim|Driving|Investigation|Adventure|Simulation|Singleplayer|Open World|Early Access
1792290,Back Alley Inn,2021,,,1.0,2.0,,,-2.0,Magic|Turn-Based Combat|Building|Medieval|Management|Puzzle|Character Customization|Cartoony|Singleplayer|2.5D|Simulation|Sandbox|Match 3
1864490,3D Solar System Simulator,2022,,,2.0,,,,,Space|Realistic|Physics|Flight|3D|Education|Space Sim|Science|Family Friendly|Immersive Sim|Simulation|Singleplayer|VR
806350,Awkward Date Hero,2018,,,2.5,,,,,Simulation|Dating Sim
910210,Coffee Trainer VR,2018,,5,0.7142857142857143,,,,,Indie|Simulation|VR|Free to Play
273740,Extreme Roads USA,2014,,2,0.11475409836065574,0.87,,,-0.87,Simulation
882290,Take Care of the Paperwork,2018,,,2.3333333333333335,,,,,Indie|Simulation
1885980,Lost Souls,2022,,6,2.0,0.56,,,-0.56,First-Person|Underground|Adventure|PvE|6DOF|Building|Early Access|Crafting|Pirates|Survival|Indie|Simulation|Choose Your Own Adventure|PvP|Idler|Dungeon Crawler|Third Person|Open World|Sandbox
